p,square,previous_prime,offset,o_q,fixed_cutoff,dynamic_cutoff
870197,757242818809,757242818803,6,4,60,375
870211,757267184521,757267184501,20,2,44,375
870223,757288069729,757288069709,20,2,44,375
870229,757298512441,757298512433,8,6,60,375
870239,757315917121,757315917109,12,4,60,375
870241,757319398081,757319398049,32,2,44,375
870253,757340284009,757340283979,30,4,60,375
870271,757371613441,757371613403,38,6,60,375
870283,757392500089,757392500083,6,4,60,375
870301,757423830601,757423830589,12,4,60,375
870323,757462124329,757462124327,2,2,44,375
870329,757472568241,757472568239,2,2,44,375
870341,757493456281,757493456263,18,4,60,375
870367,757538714689,757538714659,30,4,60,375
870391,757580492881,757580492873,8,6,60,375
870403,757601382409,757601382353,56,6,60,375
870407,757608345649,757608345551,98,2,44,375
870413,757618790569,757618790543,26,6,60,375
870431,757650125761,757650125741,20,2,44,375
870433,757653607489,757653607457,32,2,44,375
870437,757660570969,757660570939,30,4,60,375
870461,757702352521,757702352447,74,2,44,375
870479,757733689441,757733689399,42,4,60,375
870491,757754581081,757754581061,20,2,44,375
870497,757765027009,757765026923,86,6,60,375
870517,757799847289,757799847263,26,6,60,375
870533,757827704089,757827704059,30,4,60,375
870547,757852079209,757852079167,42,4,60,375
870577,757904312929,757904312911,18,6,60,375
870589,757925206921,757925206837,84,4,60,375
870593,757932171649,757932171569,80,2,44,375
870601,757946101201,757946101163,38,6,60,375
870613,757966995769,757966995743,26,6,60,375
870629,757994855641,757994855609,32,2,44,375
870641,758015750881,758015750813,68,6,60,375
870643,758019233449,758019233443,6,4,60,375
870679,758081921041,758081921011,30,6,60,375
870691,758102817481,758102817457,24,4,60,375
870703,758123714209,758123714203,6,4,60,375
870731,758172474361,758172474343,18,4,60,375
870739,758186406121,758186406071,50,2,44,375
870743,758193372049,758193372019,30,4,60,375
870773,758245617529,758245617517,12,4,60,375
870787,758269999369,758269999363,6,4,60,375
870809,758308314481,758308314457,24,4,60,375
870811,758311797721,758311797679,42,4,60,375
870823,758332697329,758332697299,30,4,60,375
870833,758350113889,758350113847,42,4,60,375
870847,758374497409,758374497347,62,2,44,375
870853,758384947609,758384947597,12,4,60,375
870871,758416298641,758416298609,32,2,44,375
870889,758447650321,758447650313,8,6,60,375
870901,758468551801,758468551793,8,6,60,375
870907,758479002649,758479002647,2,2,44,375
870911,758485969921,758485969907,14,2,44,375
870917,758496420889,758496420859,30,4,60,375
870929,758517323041,758517323023,18,4,60,375
870931,758520806761,758520806749,12,4,60,375
870953,758559128209,758559128177,32,2,44,375
870967,758583515089,758583515017,72,4,60,375
870977,758600934529,758600934503,26,6,60,375
870983,758611386289,758611386287,2,2,44,375
870997,758635774009,758635774003,6,4,60,375
871001,758642742001,758642741963,38,6,60,375
871021,758677582441,758677582409,32,2,44,375
871027,758688034729,758688034697,32,2,44,375
871037,758705455369,758705455351,18,6,60,375
871061,758747265721,758747265691,30,6,60,375
871103,758820436609,758820436601,8,2,44,375
871147,758897095609,758897095603,6,4,60,375
871159,758918003281,758918003161,120,6,60,375
871163,758924972569,758924972563,6,4,60,375
871177,758949365329,758949365311,18,6,60,375
871181,758956334761,758956334729,32,2,44,375
871229,759039970441,759039970427,14,2,44,375
871231,759043455361,759043455347,14,2,44,375
871249,759074820001,759074819953,48,4,60,375
871259,759092245081,759092244929,152,2,44,375
871271,759113155441,759113155429,12,4,60,375
871289,759144521521,759144521503,18,4,60,375
871303,759168917809,759168917807,2,2,44,375
871337,759228167569,759228167563,6,4,60,375
871349,759249079801,759249079727,74,2,44,375
871393,759325760449,759325760429,20,2,44,375
871439,759405930721,759405930697,24,4,60,375
871459,759440788681,759440788663,18,4,60,375
871463,759447760369,759447760363,6,4,60,375
871477,759472161529,759472161491,38,2,44,375
871513,759534909169,759534909149,20,2,44,375
871517,759541881289,759541881269,20,2,44,375
871531,759566283961,759566283953,8,6,60,375
871553,759604631809,759604631801,8,2,44,375
871571,759636008041,759636008023,18,4,60,375
871589,759667384921,759667384919,2,2,44,375
871597,759681330409,759681330349,60,4,60,375
871613,759709221769,759709221751,18,6,60,375
871621,759723167641,759723167639,2,2,44,375
871639,759754546321,759754546289,32,2,44,375
871643,759761519449,759761519401,48,6,60,375
871649,759771979201,759771979189,12,4,60,375
871657,759785925649,759785925637,12,4,60,375
871679,759824279041,759824279023,18,4,60,375
871681,759827765761,759827765701,60,6,60,375
871687,759838225969,759838225967,2,2,44,375
871727,759907962529,759907962503,26,6,60,375
871763,759970728169,759970728119,50,2,44,375
871771,759984676441,759984676403,38,6,60,375
871789,760016060521,760016060501,20,2,44,375
871817,760064881489,760064881451,38,2,44,375
871823,760075343329,760075343317,12,4,60,375
871837,760099754569,760099754563,6,4,60,375
871867,760152065689,760152065671,18,6,60,375
871883,760179965689,760179965683,6,4,60,375
871901,760211353801,760211353763,38,6,60,375
871919,760242742561,760242742541,20,2,44,375
871931,760263668761,760263668753,8,6,60,375
871957,760309009849,760309009847,2,2,44,375
871963,760319473369,760319473343,26,6,60,375
871973,760336912729,760336912711,18,6,60,375
871987,760361328169,760361328107,62,2,44,375
871993,760371792049,760371792023,26,6,60,375
872017,760413648289,760413648229,60,4,60,375
872023,760424112529,760424112523,6,4,60,375
872033,760441553089,760441553029,60,4,60,375
872041,760455505681,760455505669,12,4,60,375
872057,760483411249,760483411241,8,2,44,375
872071,760507829041,760507829023,18,4,60,375
872077,760518293929,760518293903,26,6,60,375
872089,760539223921,760539223907,14,2,44,375
872099,760556665801,760556665763,38,6,60,375
872107,760570619449,760570619447,2,2,44,375
872129,760608992641,760608992603,38,6,60,375
872141,760629923881,760629923869,12,4,60,375
872143,760633412449,760633412431,18,6,60,375
872149,760643878201,760643878177,24,4,60,375
872159,760661321281,760661321279,2,2,44,375
872161,760664809921,760664809909,12,4,60,375
872173,760685741929,760685741923,6,4,60,375
872177,760692719329,760692719323,6,4,60,375
872189,760713651721,760713651707,14,2,44,375
872203,760738073209,760738073141,68,2,44,375
872227,760779939529,760779939523,6,4,60,375
872231,760786917361,760786917343,18,4,60,375
872237,760797384169,760797384163,6,4,60,375
872243,760807851049,760807851047,2,2,44,375
872251,760821807001,760821806989,12,4,60,375
872257,760832274049,760832274019,30,4,60,375
872269,760853208361,760853208331,30,6,60,375
872281,760874142961,760874142947,14,2,44,375
872317,760936948489,760936948481,8,2,44,375
872323,760947416329,760947416303,26,6,60,375
872351,760996267201,760996267193,8,6,60,375
872353,760999756609,760999756589,20,2,44,375
872369,761027672161,761027672159,2,2,44,375
872381,761048609161,761048609143,18,4,60,375
872383,761052098689,761052098683,6,4,60,375
872387,761059077769,761059077749,20,2,44,375
872393,761069546449,761069546389,60,4,60,375
872411,761100952921,761100952873,48,4,60,375
872419,761114911561,761114911559,2,2,44,375
872429,761132360041,761132360033,8,6,60,375
872437,761146318969,761146318951,18,6,60,375
872441,761153298481,761153298467,14,2,44,375
872453,761174237209,761174237149,60,4,60,375
872471,761205645841,761205645821,20,2,44,375
872477,761216115529,761216115431,98,2,44,375
872479,761219605441,761219605439,2,2,44,375
872533,761313836089,761313836081,8,2,44,375
872549,761341757401,761341757383,18,4,60,375
872561,761362698721,761362698709,12,4,60,375
872563,761366188969,761366188909,60,4,60,375
872567,761373169489,761373169433,56,6,60,375
872587,761408072569,761408072563,6,4,60,375
872609,761446466881,761446466873,8,6,60,375
872611,761449957321,761449957297,24,4,60,375
872621,761467409641,761467409611,30,6,60,375
872623,761470900129,761470900081,48,6,60,375
872647,761512786609,761512786537,72,4,60,375
872657,761530239649,761530239581,68,2,44,375
872659,761533730281,761533730257,24,4,60,375
872671,761554674241,761554674229,12,4,60,375
872687,761582599969,761582599963,6,4,60,375
872731,761659398361,761659398317,44,2,44,375
872737,761669871169,761669871143,26,6,60,375
872747,761687326009,761687325983,26,6,60,375
872749,761690817001,761690816993,8,6,60,375
872761,761711763121,761711763103,18,4,60,375
872789,761760638521,761760638501,20,2,44,375
872791,761764129681,761764129667,14,2,44,375
872843,761854902649,761854902643,6,4,60,375
872863,761889816769,761889816757,12,4,60,375
872923,761994563929,761994563923,6,4,60,375
872947,762036464809,762036464759,50,2,44,375
872951,762043448401,762043448359,42,4,60,375
872953,762046940209,762046940189,20,2,44,375
872959,762057415681,762057415673,8,6,60,375
872999,762127254001,762127253941,60,6,60,375
873017,762158682289,762158682287,2,2,44,375
873043,762204079849,762204079801,48,6,60,375
873049,762214556401,762214556399,2,2,44,375
873073,762256463329,762256463327,2,2,44,375
873079,762266940241,762266940233,8,6,60,375
873083,762273924889,762273924871,18,6,60,375
873091,762287894281,762287894243,38,6,60,375
873109,762319325881,762319325863,18,4,60,375
873113,762326310769,762326310763,6,4,60,375
873121,762340280641,762340280561,80,2,44,375
873133,762361235689,762361235641,48,6,60,375
873139,762371713321,762371713291,30,6,60,375
873157,762403146649,762403146551,98,2,44,375
873209,762493957681,762493957679,2,2,44,375
873247,762560323009,762560323001,8,2,44,375
873251,762567309001,762567308957,44,2,44,375
873263,762588267169,762588267097,72,4,60,375
873293,762640663849,762640663783,66,4,60,375
873317,762682582489,762682582451,38,2,44,375
873319,762686075761,762686075743,18,4,60,375
873331,762707035561,762707035547,14,2,44,375
873343,762727995649,762727995647,2,2,44,375
873349,762738475801,762738475799,2,2,44,375
873359,762755942881,762755942869,12,4,60,375
873403,762832800409,762832800349,60,4,60,375
873407,762839787649,762839787643,6,4,60,375
873419,762860749561,762860749559,2,2,44,375
873421,762864243241,762864243157,84,4,60,375
873427,762874724329,762874724309,20,2,44,375
873437,762892192969,762892192927,42,4,60,375
873461,762934118521,762934118519,2,2,44,375
873463,762937612369,762937612303,66,4,60,375
873469,762948093961,762948093959,2,2,44,375
873497,762997009009,762997009001,8,2,44,375
873527,763049419729,763049419621,108,6,60,375
873529,763052913841,763052913827,14,2,44,375
873539,763070384521,763070384509,12,4,60,375
873541,763073878681,763073878673,8,6,60,375
873553,763094843809,763094843807,2,2,44,375
873569,763122797761,763122797741,20,2,44,375
873571,763126292041,763126292009,32,2,44,375
873617,763206662689,763206662651,38,2,44,375
873619,763210157161,763210157147,14,2,44,375
873641,763248596881,763248596843,38,6,60,375
873643,763252091449,763252091401,48,6,60,375
873659,763280048281,763280048243,38,6,60,375
873667,763294026889,763294026857,32,2,44,375
873671,763301016241,763301016239,2,2,44,375
873689,763332468721,763332468719,2,2,44,375
873707,763363921849,763363921847,2,2,44,375
873709,763367416681,763367416667,14,2,44,375
873721,763388385841,763388385829,12,4,60,375
873727,763398870529,763398870517,12,4,60,375
873739,763419840121,763419840119,2,2,44,375
873767,763468770289,763468770199,90,4,60,375
873773,763479255529,763479255443,86,6,60,375
873781,763493235961,763493235943,18,4,60,375
873787,763503721369,763503721361,8,2,44,375
873863,763636542769,763636542679,90,4,60,375
873877,763661011129,763661011103,26,6,60,375
873913,763723931569,763723931549,20,2,44,375
873959,763804333681,763804333667,14,2,44,375
873979,763839292441,763839292427,14,2,44,375
873989,763856772121,763856772101,20,2,44,375
873991,763860268081,763860268007,74,2,44,375
874001,763877748001,763877747999,2,2,44,375
874009,763891732081,763891732033,48,4,60,375
874037,763940677369,763940677363,6,4,60,375
874063,763986127969,763986127967,2,2,44,375
874087,764028083569,764028083551,18,6,60,375
874091,764035076281,764035076269,12,4,60,375
874099,764049061801,764049061771,30,6,60,375
874103,764056054609,764056054579,30,4,60,375
874109,764066543881,764066543833,48,4,60,375
874117,764080529689,764080529677,12,4,60,375
874121,764087522641,764087522581,60,6,60,375
874127,764098012129,764098012109,20,2,44,375
874151,764139970801,764139970777,24,4,60,375
874193,764213401249,764213401241,8,2,44,375
874213,764248369369,764248369307,62,2,44,375
874217,764255363089,764255363041,48,6,60,375
874229,764276344441,764276344393,48,4,60,375
874249,764311314001,764311313999,2,2,44,375
874267,764342787289,764342787283,6,4,60,375
874271,764349781441,764349781427,14,2,44,375
874277,764360272729,764360272723,6,4,60,375
874301,764402238601,764402238581,20,2,44,375
874303,764405735809,764405735803,6,4,60,375
874331,764454697561,764454697553,8,6,60,375
874337,764465189569,764465189561,8,2,44,375
874343,764475681649,764475681643,6,4,60,375
874351,764489671201,764489671199,2,2,44,375
874373,764528143129,764528143117,12,4,60,375
874387,764552625769,764552625731,38,2,44,375
874397,764570113609,764570113603,6,4,60,375
874403,764580606409,764580606407,2,2,44,375
874409,764591099281,764591099249,32,2,44,375
874427,764622578329,764622578327,2,2,44,375
874457,764675044849,764675044843,6,4,60,375
874459,764678542681,764678542679,2,2,44,375
874477,764710023529,764710023527,2,2,44,375
874487,764727513169,764727513127,42,4,60,375
874537,764814964369,764814964357,12,4,60,375
874543,764825458849,764825458843,6,4,60,375
874547,764832455209,764832455183,26,6,60,375
874567,764867437489,764867437469,20,2,44,375
874583,764895423889,764895423883,6,4,60,375
874597,764919912409,764919912377,32,2,44,375
874619,764958395161,764958395143,18,4,60,375
874637,764989881769,764989881739,30,4,60,375
874639,764993380321,764993380279,42,4,60,375
874651,765014371801,765014371787,14,2,44,375
874661,765031864921,765031864873,48,4,60,375
874673,765052856929,765052856923,6,4,60,375
874681,765066851761,765066851743,18,4,60,375
874693,765087844249,765087844247,2,2,44,375
874697,765094841809,765094841803,6,4,60,375
874711,765119333521,765119333491,30,6,60,375
874721,765136827841,765136827817,24,4,60,375
874723,765140326729,765140326703,26,6,60,375
874729,765150823441,765150823433,8,6,60,375
874739,765168318121,765168318097,24,4,60,375
874763,765210306169,765210306163,6,4,60,375
874771,765224302441,765224302417,24,4,60,375
874777,765234799729,765234799717,12,4,60,375
874799,765273290401,765273290389,12,4,60,375
874807,765287287249,765287287201,48,6,60,375
874813,765297784969,765297784967,2,2,44,375
874823,765315281329,765315281309,20,2,44,375
874831,765329278561,765329278531,30,6,60,375
874847,765357273409,765357273391,18,6,60,375
874859,765378269881,765378269813,68,6,60,375
874873,765402766129,765402766097,32,2,44,375
874879,765413264641,765413264633,8,6,60,375
874889,765430762321,765430762319,2,2,44,375
874891,765434261881,765434261869,12,4,60,375
874919,765483256561,765483256547,14,2,44,375
874957,765549751849,765549751829,20,2,44,375
874967,765567251089,765567250969,120,4,60,375
874987,765602250169,765602250137,32,2,44,375
875011,765644250121,765644250061,60,6,60,375
875027,765672250729,765672250699,30,4,60,375
875033,765682751089,765682751087,2,2,44,375
875089,765780757921,765780757919,2,2,44,375
875107,765812261449,765812261437,12,4,60,375
875113,765822762769,765822762767,2,2,44,375
