anchor_p,offset,candidate_q,carrier,carrier_offset,carrier_d,post_carrier_lower_d_count,post_carrier_ge_d_count,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,interior_prime_offsets,structural_status,structural_reasons,rule_x_status,rule_x_reasons,survivor_lock_status,survivor_lock_reasons,exact_status,exact_reasons
491,102,593,529,38,3,0,55,492,1,12,493,2,4,493,2,4,529,38,3,8 12 18 30 32 50 56 66 72 78 80 86 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
491,108,599,529,38,3,0,60,492,1,12,493,2,4,493,2,4,529,38,3,8 12 18 30 32 50 56 66 72 78 80 86 96 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
491,110,601,529,38,3,0,61,492,1,12,493,2,4,493,2,4,529,38,3,8 12 18 30 32 50 56 66 72 78 80 86 96 102 108,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
491,116,607,529,38,3,0,66,492,1,12,493,2,4,493,2,4,529,38,3,8 12 18 30 32 50 56 66 72 78 80 86 96 102 108 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
491,120,611,529,38,3,0,69,492,1,12,493,2,4,493,2,4,529,38,3,8 12 18 30 32 50 56 66 72 78 80 86 96 102 108 110 116,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
491,122,613,529,38,3,0,71,492,1,12,493,2,4,493,2,4,529,38,3,8 12 18 30 32 50 56 66 72 78 80 86 96 102 108 110 116,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
491,126,617,529,38,3,0,74,492,1,12,493,2,4,493,2,4,529,38,3,8 12 18 30 32 50 56 66 72 78 80 86 96 102 108 110 116 122,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
491,128,619,529,38,3,0,75,492,1,12,493,2,4,493,2,4,529,38,3,8 12 18 30 32 50 56 66 72 78 80 86 96 102 108 110 116 122 126,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,4,503,501,2,4,0,1,500,1,12,501,2,4,501,2,4,529,30,3,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,SURVIVES,
499,10,509,501,2,4,0,6,500,1,12,501,2,4,501,2,4,529,30,3,4,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,12,511,501,2,4,0,7,500,1,12,501,2,4,501,2,4,529,30,3,4 10,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,18,517,501,2,4,0,13,500,1,12,501,2,4,501,2,4,529,30,3,4 10,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,22,521,501,2,4,0,17,500,1,12,501,2,4,501,2,4,529,30,3,4 10,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,24,523,501,2,4,0,18,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,28,527,501,2,4,0,21,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,30,529,501,2,4,0,23,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,34,533,529,30,3,0,3,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,40,539,529,30,3,0,9,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,42,541,529,30,3,0,11,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,48,547,529,30,3,0,16,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,52,551,529,30,3,0,19,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,54,553,529,30,3,0,21,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,58,557,529,30,3,0,25,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,60,559,529,30,3,0,26,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,64,563,529,30,3,0,30,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,70,569,529,30,3,0,35,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,72,571,529,30,3,0,36,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,78,577,529,30,3,0,41,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,82,581,529,30,3,0,44,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,84,583,529,30,3,0,46,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,88,587,529,30,3,0,50,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,90,589,529,30,3,0,51,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78 88,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,94,593,529,30,3,0,55,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78 88,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,100,599,529,30,3,0,60,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78 88 94,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,102,601,529,30,3,0,61,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78 88 94 100,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,108,607,529,30,3,0,66,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78 88 94 100 102,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,112,611,529,30,3,0,69,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78 88 94 100 102 108,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
499,114,613,529,30,3,0,71,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78 88 94 100 102 108,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,118,617,529,30,3,0,74,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78 88 94 100 102 108 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,120,619,529,30,3,0,75,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78 88 94 100 102 108 114 118,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
499,124,623,529,30,3,0,78,500,1,12,501,2,4,501,2,4,529,30,3,4 10 22 24 42 48 58 64 70 72 78 88 94 100 102 108 114 118 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,6,509,505,2,4,0,3,504,1,24,505,2,4,505,2,4,529,26,3,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,SURVIVES,
503,8,511,505,2,4,0,4,504,1,24,505,2,4,505,2,4,529,26,3,6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,14,517,505,2,4,0,10,504,1,24,505,2,4,505,2,4,529,26,3,6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,18,521,505,2,4,0,14,504,1,24,505,2,4,505,2,4,529,26,3,6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,20,523,505,2,4,0,15,504,1,24,505,2,4,505,2,4,529,26,3,6 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,24,527,505,2,4,0,18,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,26,529,505,2,4,0,20,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,30,533,529,26,3,0,3,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,36,539,529,26,3,0,9,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,38,541,529,26,3,0,11,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,44,547,529,26,3,0,16,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,48,551,529,26,3,0,19,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,50,553,529,26,3,0,21,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,54,557,529,26,3,0,25,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,56,559,529,26,3,0,26,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,60,563,529,26,3,0,30,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,66,569,529,26,3,0,35,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,68,571,529,26,3,0,36,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,74,577,529,26,3,0,41,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,78,581,529,26,3,0,44,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,80,583,529,26,3,0,46,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,84,587,529,26,3,0,50,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,86,589,529,26,3,0,51,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,90,593,529,26,3,0,55,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,96,599,529,26,3,0,60,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,98,601,529,26,3,0,61,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84 90 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,104,607,529,26,3,0,66,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84 90 96 98,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,108,611,529,26,3,0,69,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84 90 96 98 104,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,110,613,529,26,3,0,71,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84 90 96 98 104,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,114,617,529,26,3,0,74,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84 90 96 98 104 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,116,619,529,26,3,0,75,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84 90 96 98 104 110 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
503,120,623,529,26,3,0,78,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84 90 96 98 104 110 114 116,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,126,629,529,26,3,0,84,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84 90 96 98 104 110 114 116,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
503,128,631,529,26,3,0,86,504,1,24,505,2,4,505,2,4,529,26,3,6 18 20 38 44 54 60 66 68 74 84 90 96 98 104 110 114 116,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
509,2,511,510,1,16,0,0,510,1,16,511,2,4,511,2,4,529,20,3,,SURVIVES,,SURVIVES,,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE
509,8,517,511,2,4,0,5,510,1,16,511,2,4,511,2,4,529,20,3,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE
509,12,521,511,2,4,0,9,510,1,16,511,2,4,511,2,4,529,20,3,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,SURVIVES,
